seqnames	start	end	width	strand	Conc	Conc_mDMSOw1	Conc_mTBTw1	Fold	p.value	FDR
200	chr4	140475217	140475617	401	*	6.63752843745677	7.19795165609579	5.70873708856198	1.06212736897519	0.000114059546770899	0.0110850483408173
201	chr7	116192140	116192540	401	*	6.68651738516698	7.21464318238305	5.84471321948489	1.01788073708537	0.000114425570896891	0.0110850483408173
202	chr5	20282057	20282457	401	*	6.48740474993126	6.99542085015198	5.69631329894844	0.988910866901984	0.000116510465710517	0.0111456775820803
203	chr2	165815478	165815878	401	*	4.08036782205963	4.83359052271622	2.41125279835696	1.21096396147917	0.000117255289057043	0.0111456775820803
204	chr7	114009700	114010100	401	*	3.95672937495409	4.73284775076821	2.15827753225905	1.21261713643121	0.000117598529853625	0.0111456775820803
205	chr7	138647555	138647955	401	*	4.15953665564443	4.88590633081132	2.62641693502921	1.20781479627142	0.000117939135035574	0.0111456775820803
206	chr1	132436324	132436724	401	*	5.45396713601433	6.05450677063303	4.40620043166899	1.10550920207779	0.000119377798397013	0.0111456775820803
207	chr8	75861548	75861948	401	*	6.34291890287621	6.84261197544006	5.57210631909068	0.982220967634274	0.000119442205610327	0.0111456775820803
208	chr15	63635542	63635942	401	*	5.87495471302767	6.4935669983406	4.76902326716252	1.13217370910961	0.000120276281172647	0.0111456775820803
209	chr5	33233430	33233830	401	*	5.83449226620782	6.36248512416002	4.99303163597862	1.00232846626103	0.000120727494392277	0.0111456775820803
210	chr5	66422830	66423230	401	*	6.00216410880071	6.55074733586546	5.10610179836878	1.04521656514319	0.0001212536510428	0.0111456775820803
211	chr19	47925786	47926186	401	*	6.45798531633686	7.02751622502778	5.50331376928569	1.07238837933202	0.000121327994684519	0.0111456775820803
212	chr4	132279400	132279800	401	*	5.91872852561108	6.50427275483112	4.91698193138936	1.09491037770738	0.000121347763321746	0.0111456775820803
213	chr10	119979687	119980087	401	*	4.55376916388711	5.26343286458882	3.0980652213601	1.19139119022674	0.000122820499566323	0.0112279848242039
214	chr4	118149287	118149687	401	*	4.48997951567097	5.2100507719901	2.98664272839693	1.19922175256779	0.000123453072622664	0.0112330758416286
215	chr5	22615810	22616210	401	*	6.48273364300653	7.06326660593712	5.49594123569791	1.08078422019472	0.00012486435260361	0.011308644994872
216	chr5	32284625	32285025	401	*	4.78566353927793	5.43822246204207	3.56150157494857	1.1618224025293	0.00012595097583022	0.0113542472285465
217	chr14	31662198	31662598	401	*	5.37120119691913	6.00859247839821	4.20141142430466	1.12677838510971	0.000129679465659694	0.0115439554560526
218	chr11	33744488	33744888	401	*	6.23684689306264	6.81660899377841	5.25233655677205	1.07455063477374	0.000129960790706478	0.0115439554560526
219	chr4	55125032	55125432	401	*	6.62578301772799	7.14800598863209	5.79912423478268	1.00475291392963	0.000130204477673008	0.0115439554560526
220	chr1	21387442	21387842	401	*	5.28495070298186	5.92002257880704	4.12324863845526	1.13627951012588	0.000130426776927464	0.0115439554560526
221	chr1	167708471	167708871	401	*	4.09551274172798	4.78909543272223	2.70981809055232	1.18430606175102	0.000133191903570411	0.0117174579079878
222	chr8	124948695	124949095	401	*	6.70498793641343	7.20827468906336	5.92546871316246	0.973550142902494	0.000134233755013501	0.0117174579079878
223	chr8	10485691	10486091	401	*	6.13792063552614	6.71713824685747	5.15501930717978	1.08141194952693	0.000134307945910868	0.0117174579079878
224	chr5	104072151	104072551	401	*	4.94445462888246	5.61762818011269	3.6419553116223	1.16959974076822	0.000135086655204202	0.0117174579079878
225	chr13	93619187	93619587	401	*	5.72392601479583	6.35151673988606	4.58791917738426	1.13229496503385	0.000135405293916752	0.0117174579079878
226	chr19	24280524	24280924	401	*	4.4150608024945	5.05846797201654	3.22401822844375	1.13696111178774	0.000136082121629866	0.0117174579079878
227	chr4	153715586	153715986	401	*	5.92664791423501	6.49962217689595	4.96202626624597	1.07012909231337	0.00013737711304786	0.0117174579079878
228	chr6	141190743	141191143	401	*	4.04002296675998	4.77458762564637	2.46700557107547	1.19834444160205	0.000137634541359868	0.0117174579079878
229	chr5	34549473	34549873	401	*	2.31084684029279	0	3.31084684029279	-0.96017721785088	0.00013780288932463	0.0117174579079878
230	chr4	65252182	65252582	401	*	3.667344102875	1.2100507719901	4.52962657593717	-1.09132503142264	0.000140244566692353	0.0117423672347968
231	chr2	155158720	155159120	401	*	6.13560195983838	6.76556698651023	4.991504045605	1.13531264384173	0.000140827492984498	0.0117423672347968
232	chr12	84433469	84433869	401	*	4.740751214883	5.42380386111978	3.39872639917177	1.16323597503697	0.000141317026367424	0.0117423672347968
233	chr17	73052023	73052423	401	*	3.69863505554301	4.50743315738858	1.68849217109188	1.19449643557472	0.000141392022416997	0.0117423672347968
234	chr4	18085337	18085737	401	*	6.42674562399427	6.95811609040208	5.57652138972615	1.01123740315297	0.000141406635960809	0.0117423672347968
235	chrX	145514857	145515257	401	*	4.48517761256926	5.13843364914155	3.25845267775818	1.13373891355927	0.000141714066360787	0.0117423672347968
236	chr11	22818712	22819112	401	*	4.35846105940538	5.10062405034185	2.74722694991455	1.19643902816647	0.000144237234193096	0.0118739769107498
237	chr5	54697904	54698304	401	*	6.08964827656408	6.72070642699286	4.94180543339992	1.12903325255702	0.000145537112260847	0.0118739769107498
238	chr5	92809093	92809493	401	*	4.4393879349967	2.65863503956883	5.21251375953856	-1.19521017507977	0.000145924181405512	0.0118739769107498
239	chr12	4252244	4252644	401	*	4.19433234034898	4.92215744508211	2.6542232834951	1.18678326685107	0.000146884237177838	0.0118739769107498
240	chr3	89613968	89614368	401	*	5.59773851402107	6.18349618884856	4.59535035864573	1.08048173617074	0.000147074315852205	0.0118739769107498
241	chr16	81049527	81049927	401	*	5.91458931197628	6.43992427204083	5.07997337895227	0.994835046827273	0.000147799898688485	0.0118739769107498
242	chr3	77737048	77737448	401	*	6.67100392268903	7.19788225118892	5.83241895210398	1.00641231998303	0.000148341470234251	0.0118739769107498
243	chr9	27747032	27747432	401	*	6.19485162248744	6.70647271757573	5.39485057476292	0.990954409866394	0.00014871380249008	0.0118739769107498
244	chr14	114927317	114927717	401	*	6.83565645770151	7.35787459285224	6.00900999205368	1.0008482847275	0.000148790589884087	0.0118739769107498
245	chr9	83664177	83664577	401	*	4.08178057936363	4.87813868055005	2.15649708741981	1.19300942239221	0.000149670885928543	0.0118866170469568
246	chr4	92459903	92460303	401	*	6.93479821858749	7.47515553425764	6.06089179160162	1.02775359644345	0.000150204390393233	0.0118866170469568
247	chr11	30888110	30888510	401	*	7.09035412418717	7.61887683547454	6.24752359612984	1.01243773722384	0.000151130396863132	0.0118866170469568
248	chr18	64988472	64988872	401	*	5.74066015459109	6.31890655092698	4.76062289016779	1.06657611022384	0.000151390767648177	0.0118866170469568
249	chr4	68261409	68261809	401	*	5.63231087989516	6.21559592097166	4.63733158792263	1.07806014390507	0.00015596088419603	0.0121718742787051
250	chr11	69765889	69766289	401	*	3.49782935999261	4.26048618662934	1.77706441888091	1.18857086361832	0.000157941581425168	0.0121718742787051
251	chr17	67290373	67290773	401	*	5.7067165521316	6.34865885954845	4.5208861164475	1.14427116162249	0.000157959796829334	0.0121718742787051
252	chr8	92189407	92189807	401	*	5.92707246586108	6.46524397855552	5.05897559761863	1.02470300871286	0.000158104010375047	0.0121718742787051
253	chr7	43308707	43309107	401	*	5.83154882372001	6.39001338953517	4.9082419514151	1.04692360646152	0.000158406644967922	0.0121718742787051
254	chr18	42403628	42404028	401	*	3.90366802520952	4.63330258065556	2.35481212775262	1.18366269311255	0.000158774448787546	0.0121718742787051
255	chr2	29195912	29196312	401	*	5.42849933078009	6.09014041641748	4.170484796711	1.15020439887503	0.000159479585589245	0.0121779862376227
256	chr16	30461140	30461540	401	*	6.65579323514705	7.18007459442378	5.82387813024201	1.00091541822341	0.000161664369978946	0.0122965961415236
257	chr5	91521695	91522095	401	*	5.04483337649387	5.67441419136629	3.90204875439779	1.11353202403796	0.000164299390689172	0.0124088958175031
258	chr6	118700882	118701282	401	*	6.11884913216762	6.64977264847488	5.26978880419689	1.01178939823666	0.000165693280618925	0.0124088958175031
259	chr5	144510513	144510913	401	*	3.92225488400188	4.72574683502521	1.94900988270865	1.18149553705689	0.000165710559920897	0.0124088958175031
260	chr2	69177022	69177422	401	*	5.35980083877951	5.93906597111809	4.37675917783382	1.06858928437836	0.000166623814464915	0.0124088958175031
261	chr12	82455782	82456182	401	*	6.36199889742626	6.88014337789986	5.54567683623964	0.991979842550161	0.000166899728574098	0.0124088958175031
262	chr15	85612174	85612574	401	*	4.46545201277309	5.1019871997542	3.29865421644394	1.1202899030272	0.000166964395243725	0.0124088958175031
263	chr14	96212681	96213081	401	*	6.66430560713503	7.17901390230244	5.85661282385506	0.979397826936206	0.000168694285879404	0.0124298036028382
264	chr15	39081207	39081607	401	*	4.12939194114644	4.87896823350978	2.47966750831074	1.1832916186389	0.000169448314496903	0.0124298036028382
265	chr2	27476401	27476801	401	*	6.15028171190507	6.66823079084778	5.33445230113602	0.984377293648842	0.000169509688245598	0.0124298036028382
266	chr5	38170287	38170687	401	*	5.8623537968073	6.41839660329064	4.94578923822899	1.03243587331957	0.000169799083728172	0.0124298036028382
267	chr8	72462434	72462834	401	*	3.80809490367098	4.52460951221623	2.32125238839459	1.17161872772946	0.000170787292670102	0.0124553189620682
268	chr16	89700877	89701277	401	*	4.23283844546804	4.89913737430005	2.95706442599546	1.14914482427416	0.000172102932257663	0.0124840101738932
269	chr3	35520295	35520695	401	*	4.98615587767424	5.65476390660301	3.70147442480399	1.14982948176102	0.000172462958955284	0.0124840101738932
270	chr9	64270924	64271324	401	*	5.69166302988409	6.3187537071902	4.55735278138352	1.11684094780837	0.000174143389580279	0.0124945454957519
271	chr14	23856617	23857017	401	*	6.57838843137482	7.1029729119516	5.7456970172632	1.00134925919884	0.000174451006068768	0.0124945454957519
272	chr4	20792281	20792681	401	*	6.42629141957266	7.03272056377246	5.35990577491816	1.10263287449821	0.000175289032094858	0.0124945454957519
273	chr4	39948524	39948924	401	*	4.95150813450316	5.53705211368589	3.94976229160469	1.07024808274785	0.00017530516254378	0.0124945454957519
274	chr2	52980736	52981136	401	*	6.63137451833057	7.20362054214722	5.66886494267272	1.061679188172	0.000175816837809984	0.0124945454957519
275	chr8	120868469	120868869	401	*	3.56264004164622	4.33532910530374	1.78444918922931	1.18055948586104	0.000176973632232124	0.0125132220147157
276	chr15	44647226	44647626	401	*	5.67939789365166	6.21377201114485	4.82131795800389	1.00091070229035	0.000177823108052537	0.0125132220147157
277	chr7	113513083	113513483	401	*	6.87921095267938	7.39249479372821	6.07507432787877	0.978538442602905	0.00017800752352487	0.0125132220147157
278	chr14	36607993	36608393	401	*	5.66177554488313	6.24526625015388	4.66618194372519	1.06252937299154	0.000181396801719883	0.0127056061981639
279	chr19	13791840	13792240	401	*	5.82774312781736	6.39148234738937	4.88960162672012	1.03776722374604	0.000184384710063647	0.012855828560323
280	chr17	5841302	5841702	401	*	5.96787173103274	6.4777278373	5.17224243771027	0.953842255583035	0.00018496213307255	0.012855828560323
281	chr2	84986020	84986420	401	*	6.68070790777343	7.19195416061774	5.88163687457136	0.979810699860871	0.000185522176738433	0.012855828560323
282	chrX	136679033	136679433	401	*	5.62152867139688	6.2224443593383	4.57258253427262	1.08268971077498	0.000187007569736833	0.0129128063755873
283	chr8	98391591	98391991	401	*	5.69442535641869	6.29318325894155	4.65222954909111	1.08820639096848	0.000189011568703825	0.013005064543466
284	chr19	8802209	8802609	401	*	4.45548524107261	2.87560472656204	5.19143228626508	-1.17341946034246	0.000189892016359332	0.0130196385301018
285	chr3	87300602	87301002	401	*	6.6449287426562	7.19919242167144	5.73329020944601	1.03810207860269	0.000194095673202377	0.0132249765802649
286	chr7	25718895	25719295	401	*	2.27279305107537	0	3.27279305107537	-0.926027554065809	0.000194245239418435	0.0132249765802649
287	chr7	129255536	129255936	401	*	3.85125063617955	4.60295454097628	2.19024980406492	1.16986987250979	0.000195312427310029	0.0132513016884351
288	chr14	102609054	102609454	401	*	5.02079416544679	5.62203792254863	3.9708180509038	1.08279701019901	0.000197443413914182	0.0132770692360206
289	chr18	60968263	60968663	401	*	5.16312127987996	5.76188334368081	4.12091249461732	1.07838662582344	0.000197713365989132	0.0132770692360206
290	chr12	94998758	94999158	401	*	5.07236551342913	5.75439654072935	3.73449137859849	1.14717498123321	0.000197737781349937	0.0132770692360206
291	chr17	91331277	91331677	401	*	5.51957401606056	6.07101801068249	4.61569595438949	1.01711829266635	0.000199183605617764	0.01331573009216
292	chr12	89815772	89816172	401	*	5.1816816460938	5.76836139762166	4.17651759516521	1.05741276677123	0.00019968124419221	0.01331573009216
293	chr13	38832315	38832715	401	*	6.16903855113792	6.72875338012142	5.24223405078392	1.03473860297396	0.000202849703417613	0.0134808512796852
294	chr4	139238459	139238859	401	*	6.72437108188392	7.26087858115808	5.86067543018524	1.00563718914899	0.000204345593715066	0.0135340727919039
295	chr17	47163830	47164230	401	*	4.50676217739738	5.2398341902709	2.94111150438663	1.16228632900036	0.000208005107776896	0.0137297473173957
296	chr2	178169455	178169855	401	*	6.16385871424486	6.74180845542897	5.18469475475994	1.05529480260827	0.00020988152735746	0.0137630769086758
297	chr18	65270644	65271044	401	*	5.89156918329154	6.50614481286618	4.79889812607246	1.10546631554221	0.000210136035351336	0.0137630769086758
298	chr13	56890149	56890549	401	*	5.57871336190019	6.16923594227192	4.56190338530309	1.06632756664381	0.000210630490899003	0.0137630769086758
299	chr19	24542351	24542751	401	*	5.6723512658008	6.22323422887212	4.770010533856	1.0234019059961	0.000212151087688862	0.0138160735099583
300	chr2	52750937	52751337	401	*	6.08107368100456	6.63997505313954	5.15654614501129	1.03236798003195	0.000215816956787839	0.0140079592752427
301	chr14	60697535	60697935	401	*	4.05701703925544	4.82262045920631	2.31966223299941	1.16454363686842	0.000216805611348778	0.0140253782863236
302	chr7	42692629	42693029	401	*	3.73603035835088	1.43720844843767	4.58143691738322	-1.13933194878199	0.000217841126533888	0.0140457033638009
303	chr10	109856318	109856718	401	*	5.82620360726861	6.39783582152076	4.86547100633246	1.04845116428999	0.000221807470412214	0.0142542411348733
304	chr13	63954124	63954524	401	*	4.88525023685028	5.49993702031895	3.79221616133548	1.08988949165691	0.000227737102455096	0.0145871607204133
305	chr5	136063311	136063711	401	*	3.59458549513022	4.31807614695215	2.07517211016583	1.15820795215747	0.000230685180917039	0.0147275470256281
306	chr9	110720415	110720815	401	*	5.5131925410579	6.10189838047465	4.50190389304346	1.06639061491824	0.000231892218211875	0.0147562263824237
307	chr2	73584632	73585032	401	*	4.866713376801	5.52816670109534	3.60940898433147	1.12298495741311	0.000234344811317622	0.0148459916778603
308	chr4	58678550	58678950	401	*	5.19544206039588	5.81526211491277	4.08551202474416	1.09357620626601	0.000234827723745941	0.0148459916778603
309	chr2	162799518	162799918	401	*	4.97046103607039	5.58425128095464	3.88035157741527	1.07049824715851	0.000238188814996413	0.0149266976526712
310	chr15	76857140	76857540	401	*	6.06637538571545	6.63814645025553	5.10524107174817	1.04318236214483	0.000238844067493131	0.0149266976526712
311	chr3	96995824	96996224	401	*	6.35374360582932	6.91278161914153	5.4288339353126	1.03898712420473	0.000238987223813521	0.0149266976526712
312	chr2	86063772	86064172	401	*	6.13140786201449	6.65721668293214	5.29557492687617	0.981125816933553	0.000239170586875176	0.0149266976526712
313	chr18	20801413	20801813	401	*	4.75692095948936	5.38041520989029	3.63473728266026	1.09900152925199	0.000241395798898483	0.0150174408822724
314	chr8	65913591	65913991	401	*	5.49060357414717	6.05970628099925	4.53716294603115	1.02182568743146	0.000242222340417409	0.0150208707407891
315	chr14	101548862	101549262	401	*	5.72351455342692	6.31234850436495	4.7118374758569	1.06596614416038	0.000245848647731037	0.0151973487892659
316	chr14	68054548	68054948	401	*	5.93418525237136	6.57316346137045	4.75882811883665	1.11427517639732	0.000247315605103541	0.0152156145715854
317	chr4	88440339	88440739	401	*	6.71649384622394	7.20724814591884	5.96702043938061	0.946988870512262	0.000247706954560013	0.0152156145715854
318	chr19	18338523	18338923	401	*	6.53503921429048	7.07109379496746	5.67253830778863	1.00153179850878	0.000251444974190848	0.0153966557781264
319	chr4	116502801	116503201	401	*	5.53661065610071	6.09127458483763	4.62386591102885	1.02428246184646	0.000253010848557329	0.0154383252175691
320	chr7	3203984	3204384	401	*	2.35589109182179	0	3.35589109182179	-0.890049915524205	0.000253734652018413	0.0154383252175691
321	chr8	102429365	102429765	401	*	3.86969377560981	4.57392043384282	2.43813035530971	1.14052178187554	0.000255295614476558	0.0154383252175691
322	chr19	49077441	49077841	401	*	5.99136322944996	6.53261624792429	5.11506682258873	1.004159831978	0.000256557688745591	0.0154383252175691
323	chr17	56325578	56325978	401	*	4.9477337166398	3.2896713446109	5.69888510040132	-1.15101489324188	0.000256637138203963	0.0154383252175691
324	chr13	96168766	96169166	401	*	5.75844737131581	6.34258610084057	4.76091586644565	1.05992245987918	0.000257293154538489	0.0154383252175691
325	chr3	158964213	158964613	401	*	6.35575372985993	6.90320140856777	5.46277781605344	1.00932028302016	0.000261009162980012	0.0154383252175691
326	chr2	27281231	27281631	401	*	4.8530418064069	5.52790227710508	3.54388843659515	1.12447049122212	0.000261932031318481	0.0154383252175691
327	chr10	11827634	11828034	401	*	5.9357783248879	6.49181411680405	5.01923323316854	1.02184663613534	0.000263180211783766	0.0154383252175691
328	chr1	161475106	161475506	401	*	5.58049083657995	6.14199851318552	4.64865065894764	1.03801194401769	0.000263642362413389	0.0154383252175691
329	chr3	10562424	10562824	401	*	5.95013302605653	6.50839447594993	5.02739328774736	1.02411139141562	0.000264545042316733	0.0154383252175691
330	chr13	40857522	40857922	401	*	5.20726721405408	5.83688960202638	4.06434056355521	1.09344443236876	0.00026493389616634	0.0154383252175691
331	chr8	48637460	48637860	401	*	5.80381137770052	6.37785914728422	4.83606869494471	1.03240247195634	0.000266925508759305	0.0154383252175691
332	chr6	31733053	31733453	401	*	6.85182672132067	7.37273801508674	6.02850359426907	0.983309159786249	0.000267087362289215	0.0154383252175691
333	chr19	28471172	28471572	401	*	5.54770193536941	6.16015145279545	4.46195168227846	1.09212792299749	0.000267919974884053	0.0154383252175691
334	chr2	172900611	172901011	401	*	6.26532417975307	6.8085378489291	5.38377715608769	1.01077703169769	0.000268985756870072	0.0154383252175691
335	chr1	109114441	109114841	401	*	6.29817726767199	6.83990462008787	5.42061300077135	1.01079794929591	0.000269491302111653	0.0154383252175691
336	chr5	123335283	123335683	401	*	4.91861019326957	5.54886714813205	3.77351339177621	1.09720679826322	0.000270528955627593	0.0154383252175691
337	chr10	3740390	3740790	401	*	5.96361647137883	6.55460878426874	4.94537433264891	1.05239530408647	0.000271120735945977	0.0154383252175691
338	chr8	104202065	104202465	401	*	3.52372679642638	4.3163408467177	1.62289944219907	1.14149518353136	0.000271143395733976	0.0154383252175691
339	chr16	84370849	84371249	401	*	5.89585698178558	6.43288271616876	5.03079261207908	0.993758191861543	0.000271271943693708	0.0154383252175691
340	chr13	73593264	73593664	401	*	6.49344983748832	7.02778135011357	5.63548174422416	0.994355725391172	0.000271503535014874	0.0154383252175691
341	chr15	61535752	61536152	401	*	6.61383202426187	7.14490177801742	5.76439102121944	0.990840490439598	0.000271571273665094	0.0154383252175691
342	chr4	45507012	45507412	401	*	6.06845112551229	6.64372723420744	5.09712609753592	1.0425293871819	0.000272596311127226	0.0154383252175691
343	chr11	53771151	53771551	401	*	6.92088156063553	7.42635080857611	6.13603823936501	0.961212011626554	0.000272717276035173	0.0154383252175691
344	chr11	87583372	87583772	401	*	5.76092391495364	6.291246907904	4.91342537093702	0.992895693282443	0.000272945409211549	0.0154383252175691
345	chr8	92059740	92060140	401	*	5.95534743952893	6.560348970574	4.89350413071812	1.08247390856613	0.000273532364423857	0.0154383252175691
346	chr9	51747388	51747788	401	*	6.88954913397615	7.38514929521386	6.12856300543832	0.947159778121154	0.000278734101048119	0.0156864462878872
347	chr2	150809240	150809640	401	*	5.48585050426956	6.04705702021073	4.55485788153974	1.00979853336959	0.00028234825396652	0.0158440495712856
348	chr1	104644908	104645308	401	*	5.70029950614854	6.2647037936621	4.76027278960432	1.02792252343812	0.000284214961927157	0.0158678248039169
349	chr1	80192564	80192964	401	*	4.85627071961309	5.57221084033092	3.37207105790193	1.13966858412632	0.000285108815640268	0.0158678248039169
350	chr6	39268546	39268946	401	*	4.03326649238966	4.72666877941535	2.64833397122941	1.13194601647265	0.000285216653726936	0.0158678248039169
351	chr4	6173307	6173707	401	*	6.56913991502966	7.05212983855602	5.83784447260407	0.919875164594886	0.000286144736099739	0.0158741034226043
352	chr12	84114030	84114430	401	*	4.61393506702816	5.23597458338016	3.49661919548697	1.08357407295782	0.000287528067065988	0.0159055298917867
353	chr8	3579465	3579865	401	*	3.70983576897537	1.89859131982685	4.48809058388049	-1.12444586204325	0.000289707575440494	0.015980696625998
354	chr9	92265816	92266216	401	*	5.91440218875575	6.48527186503839	4.95587303571261	1.02503505766571	0.000291907386615787	0.0159825676093222
355	chr18	16882297	16882697	401	*	4.10450079869197	4.79501327271126	2.73170907790049	1.12089302211269	0.000292328657761421	0.0159825676093222
356	chr17	29301693	29302093	401	*	5.2349789957509	5.80657351775695	4.27435541770939	1.02117582671392	0.000292726682354147	0.0159825676093222
357	chr6	17828158	17828558	401	*	6.04274626745659	6.58945244708887	5.15178086751372	1.00495076069283	0.00029302468347001	0.0159825676093222
358	chrX	91884779	91885179	401	*	5.83914595574333	6.37242385471134	4.98393990884705	0.997109658475135	0.00029385785533899	0.0159832406680469
359	chr7	37501748	37502148	401	*	4.87511548500331	5.53285808958911	3.63175558886604	1.11236638112583	0.000295568648372482	0.0160315117579637
360	chr2	66768939	66769339	401	*	6.08543120856889	6.67309892380491	5.07728499572856	1.05167136343462	0.000296956601988338	0.0160620526497692
361	chr5	115908345	115908745	401	*	5.44325724513594	6.06022478547094	4.34274798076466	1.08045691832376	0.000299968428429365	0.0161702193598147
362	chr13	29548405	29548805	401	*	5.81879811494985	6.38923699166831	4.86151181059202	1.02557947558892	0.000300617266241419	0.0161702193598147
363	chr11	117146817	117147217	401	*	5.11828497271996	5.76135817045522	3.92843283102223	1.10511652861032	0.000301816953697887	0.0161900267834856
364	chr6	91729983	91730383	401	*	6.24111282269226	6.76905184437011	5.3997912813837	0.981043126924098	0.000307723136123516	0.0164423899021706
365	chr19	45749632	45750032	401	*	4.26633661867596	4.97572212610243	2.81187993795399	1.12699263711895	0.000308210369468584	0.0164423899021706
366	chr1	90537302	90537702	401	*	5.55377472978629	6.22469307487697	4.26011135787413	1.11582719049671	0.00031071877348838	0.0165105833866058
367	chr17	25243833	25244233	401	*	4.83373129996302	5.51962523468377	3.48008396413456	1.11338081940957	0.000311632962651465	0.0165105833866058
368	chr5	123068022	123068422	401	*	5.27517942082748	5.87314313109936	4.23545767200278	1.0395798838038	0.00031467872479998	0.0165105833866058
369	chr8	105193351	105193751	401	*	5.81747861516334	6.42545177860791	4.74615901784288	1.06386219743613	0.000315174655575588	0.0165105833866058
370	chr1	106283499	106283899	401	*	5.54558573376996	6.18243227733658	4.37770069630252	1.09082312974155	0.000315483045668203	0.0165105833866058
371	chr17	81079776	81080176	401	*	3.09902335786523	0	4.06578711880387	-0.897372536025778	0.000316156023370422	0.0165105833866058
372	chr13	92345302	92345702	401	*	4.59534114484263	5.25513756910325	3.34428430437767	1.10623702842081	0.000316745303187498	0.0165105833866058
373	chr12	108223497	108223897	401	*	5.01191056936544	5.66613734972515	3.78160697872264	1.10097194111384	0.000318235051772894	0.0165105833866058
374	chr12	18513424	18513824	401	*	5.77807919463624	6.28456162154136	4.99075482722945	0.952090957829913	0.000318531606769669	0.0165105833866058
375	chrX	99825683	99826083	401	*	5.08494377930729	5.72697638605598	3.89879274562732	1.09394296168225	0.000318623979958535	0.0165105833866058
376	chr1	125771232	125771632	401	*	4.80262638419184	5.4713736199308	3.51740571712672	1.11269392419432	0.000318815702206439	0.0165105833866058
377	chr19	32806668	32807068	401	*	5.49753655321607	6.04405119243983	4.60708987659148	0.999710748715437	0.000324490869125305	0.0167599103543977
378	chr4	50539075	50539475	401	*	4.63626060920586	5.32627231679511	3.26555992445915	1.11061795499232	0.000326649698112598	0.0168267802160013
379	chr3	108433455	108433855	401	*	3.74460465507109	1.94507931582456	4.52090316215558	-1.11162380847812	0.000328543847688882	0.0168721893908886
380	chr7	91755104	91755504	401	*	6.27573640013174	6.81854927729339	5.39526483224854	1.00424798302045	0.000329264172583076	0.0168721893908886
381	chr1	170992171	170992571	401	*	6.35681128360807	6.90183099646684	5.4704043625207	1.0017166244532	0.000330437805062367	0.0168878869820851
382	chr8	83715011	83715411	401	*	3.50542301530956	1.43495383799948	4.32256974828278	-1.07089974519491	0.000334747125019982	0.0170298629975502
383	chr10	98692630	98693030	401	*	6.41312756639459	6.95343288655139	5.53935971061432	0.994796370289509	0.000334964951112455	0.0170298629975502
384	chr8	119216837	119217237	401	*	6.17211906822746	6.75217892089491	5.18672783532402	1.03559894521797	0.000340046652787117	0.0172431990184134
385	chr14	63050148	63050548	401	*	3.69370967128094	4.43307126422045	2.09670712232252	1.12692592626303	0.000341887217271034	0.0172704659482253
386	chr5	92925052	92925452	401	*	3.56484754127487	0.751214613413291	4.45841413120609	-1.04480418997627	0.000342358250617038	0.0172704659482253
387	chr2	166896427	166896827	401	*	4.21358521694555	4.85482122617988	3.03025927060286	1.0850598076074	0.00034505549711885	0.0173615520410808
388	chr12	40448120	40448520	401	*	6.4933765357427	7.02026351175658	5.65476928381592	0.976592234620381	0.000348423489206207	0.0174170513959941
389	chr5	8817634	8818034	401	*	6.44227747180693	6.92364974805102	5.71472841677966	0.910674913891878	0.000348620275773316	0.0174170513959941
390	chr3	102812041	102812441	401	*	6.64332956698748	7.16712574959078	5.81265581665414	0.983584857063126	0.000349430262104992	0.0174170513959941
391	chr19	51739924	51740324	401	*	3.6133260831142	4.34603137184394	2.04947841696414	1.12571340484425	0.000349736395636487	0.0174170513959941
392	chr10	68309810	68310210	401	*	6.67102587671103	7.22236265503013	5.76744178031713	1.00960256730616	0.000352025648998922	0.0174647506643358
393	chr6	124994054	124994454	401	*	4.16202680709515	4.86068601609833	2.75467955548887	1.11205916441184	0.000352488034669473	0.0174647506643358
394	chrX	78483118	78483518	401	*	4.82310540256229	5.45797828543369	3.66209451071493	1.07121590121526	0.00035375896504244	0.0174755216473287
395	chr5	73139993	73140393	401	*	6.44699825622065	6.93860150273679	5.69551734668053	0.925645478173657	0.000354500362094024	0.0174755216473287
396	chr15	35277255	35277655	401	*	6.75236916862335	7.25721586883262	5.96904735000393	0.94906430896311	0.000358728087312543	0.0176020329633193
397	chr15	93900229	93900629	401	*	3.74986379512993	4.42574534755824	2.4366640069366	1.11333109238036	0.000359193371901077	0.0176020329633193
398	chr7	117284670	117285070	401	*	3.86741399779226	4.58719889282466	2.36541375227856	1.1180589644651	0.000359778611308602	0.0176020329633193
399	chr16	37614696	37615096	401	*	4.16740714022245	4.80345879991795	3.00229570929165	1.09834969463004	0.000365812778929565	0.0178412462312157
400	chr3	145826026	145826426	401	*	6.09318871226536	6.5939490225732	5.31979820458527	0.932060522809742	0.000366500538849953	0.0178412462312157
401	chr10	23901926	23902326	401	*	5.26875001549167	5.82305156786701	4.35700685719699	1.00896864183056	0.000369961897664948	0.0179457337731412
402	chr8	50633678	50634078	401	*	4.68039090461823	5.27995664873309	3.63567275692504	1.04763521901201	0.00037113953008841	0.0179457337731412
403	chr14	8899977	8900377	401	*	6.0684259738744	6.61223658057289	5.18527512951895	0.988677845733657	0.000371870115699176	0.0179457337731412
404	chr10	94167520	94167920	401	*	4.16165215446441	4.802219474809	2.98069221048295	1.07993507292762	0.000372492923511627	0.0179457337731412
