seqnames	start	end	width	strand	Conc	Conc_fDMSOw1	Conc_fTBTw1	Fold	p.value	FDR
205	chr10	58788797	58789197	401	*	6.26363706123947	6.78904355404485	5.68693704070913	0.54076061786688	0.00368652221652983	0.0345993597297726
206	chr9	10603544	10603944	401	*	5.42858016904052	5.98376331306397	4.80260945788953	0.539904233988959	0.00371631405821736	0.0347096516893699
207	chr3	158964213	158964613	401	*	6.89929294244212	7.38939100127113	6.37768444019914	0.536954614206052	0.00381009525163387	0.0354136389572153
208	chr12	89815772	89816172	401	*	5.45531244284675	5.98691021950295	4.86858823371239	0.537907705175114	0.00385476211513245	0.0356565495649751
209	chr4	151983980	151984380	401	*	5.11865367164864	5.70900154257383	4.43083714930066	0.530604772971479	0.00390316716034403	0.0359315484043154
210	chr13	114985759	114986159	401	*	7.12903976418647	7.60225120664581	6.63259790265933	0.532887526787833	0.00392516882083093	0.035962022910851
211	chr1	26851170	26851570	401	*	6.66567508087068	7.13318333378647	6.17756927030791	0.52931586872002	0.0040013715238068	0.0362793764044899
212	chr7	46725223	46725623	401	*	5.63236936046604	6.1974985127724	4.98932453918162	0.533289683886396	0.00400659198215395	0.0362793764044899
213	chr4	116960599	116960999	401	*	5.71679835382878	6.24013910167563	5.14341799967706	0.534913319419682	0.00403019978991351	0.0362793764044899
214	chr6	137888044	137888444	401	*	5.37040200645048	5.92718363483574	4.7417087021972	0.533571754745172	0.00405028601395747	0.0362793764044899
215	chr12	40448120	40448520	401	*	6.81753659637381	7.30283693670562	6.30315313301112	0.53259710757116	0.00405408831962855	0.0362793764044899
216	chrX	136679033	136679433	401	*	6.08022344385737	6.61134019532388	5.49428210049877	0.534110601261676	0.00407676787546641	0.0363134323722101
217	chr4	152212967	152213367	401	*	5.62273435347318	6.17724105471953	4.99791333085453	0.531005970564921	0.00412575148232575	0.0365803956313122
218	chr4	143930883	143931283	401	*	5.81509810340379	6.36068979150413	5.20529441423559	0.531786851817907	0.00416595576092618	0.0367674260734953
219	chr18	4368543	4368943	401	*	5.89214037387246	6.38610294015233	5.36466814777267	0.529866760915105	0.00420217449859936	0.0368224610761642
220	chr11	99370784	99371184	401	*	5.02510113628085	5.62854024815854	4.31316305245946	0.521551789398821	0.00421046852222252	0.0368224610761642
221	chr3	83624381	83624781	401	*	6.52465513347742	7.00963056308157	6.01075879229065	0.528935070084698	0.00423493692474165	0.0368688626389273
222	chr7	111224617	111225017	401	*	5.37137877614027	5.95600364188549	4.69391441493301	0.523190408452323	0.00430923388018966	0.0372178733377567
223	chr6	72570393	72570793	401	*	7.37956480247769	7.85418917428783	6.88104515011852	0.528135654648139	0.0043137140095217	0.0372178733377567
224	chr9	103958732	103959132	401	*	5.66366184131374	6.18756815497809	5.08937385035417	0.530460954320615	0.00433862379345584	0.0372490975248897
225	chr8	69176411	69176811	401	*	5.91081662653434	6.3647631860355	5.44221220231361	0.522377444021012	0.0043966551079653	0.0372490975248897
226	chr19	24842282	24842682	401	*	6.11792493937172	6.58006907066409	5.63758609967955	0.522806743952701	0.00440812138380986	0.0372490975248897
227	chr6	84723995	84724395	401	*	6.69506568883135	7.20546966076356	6.14219679604932	0.529258634843985	0.00442199494676122	0.0372490975248897
228	chr3	147688935	147689335	401	*	5.72435743593333	6.22496395166225	5.18671099358983	0.527423957469801	0.00444101478727466	0.0372490975248897
229	chr11	31610341	31610741	401	*	7.57978301322327	8.05375460875941	7.08222392933805	0.526012384997836	0.0044438941239069	0.0372490975248897
230	chr11	33744488	33744888	401	*	6.65045674861386	7.14540881780717	6.12147674688819	0.527293139456766	0.0045334662999261	0.0372490975248897
231	chr16	64381596	64381996	401	*	5.90110293047476	6.45621447407959	5.27525398095588	0.526168444194121	0.00456168970143604	0.0372490975248897
232	chr4	92459903	92460303	401	*	7.42142145060756	7.889482746004	6.93251083141116	0.523793340868137	0.00456276202647886	0.0372490975248897
233	chr7	6914365	6914765	401	*	5.92441049152922	6.36068979150413	5.48055514755925	0.515352470794323	0.00457598538387702	0.0372490975248897
234	chr5	83692953	83693353	401	*	5.42290178452173	5.94529379395383	4.85104191498561	0.526402317265158	0.00458644795334965	0.0372490975248897
235	chr14	8899977	8900377	401	*	6.55157724537687	7.03790178075659	6.03565646200037	0.52562697542939	0.00460562148151969	0.0372490975248897
236	chr15	44647226	44647626	401	*	5.95269012060955	6.43506279341975	5.4426860904718	0.52322510776096	0.00461067800697257	0.0372490975248897
237	chr4	80694271	80694671	401	*	5.64224972717227	6.16917050475496	5.06310834964548	0.52648394529804	0.00461359925099994	0.0372490975248897
238	chr14	46637778	46638178	401	*	5.93996970022956	6.43026094944797	5.41806900225971	0.524428038160352	0.00461571138861149	0.0372490975248897
239	chr15	50869577	50869977	401	*	6.4802172101297	6.9239665911595	6.02598612524688	0.51516829206766	0.00463064711841643	0.0372490975248897
240	chr11	96918779	96919179	401	*	5.64520572556734	6.22485646487481	4.97664598382233	0.520812415517251	0.00467113894794396	0.0372490975248897
241	chr5	65643207	65643607	401	*	5.71400842071862	6.27198574409143	5.08327322587752	0.524877635302058	0.00469944531274561	0.0372490975248897
242	chr12	8777272	8777672	401	*	7.57386534951755	8.04287269846353	7.08357623878359	0.52177609003766	0.00471906357015998	0.0372490975248897
243	chr8	48637460	48637860	401	*	6.13907422391154	6.64458174057016	5.59384602417947	0.525005497966522	0.00472726816993009	0.0372490975248897
244	chr9	98126304	98126704	401	*	6.24094692993629	6.68376385106816	5.78801803436721	0.517751821395875	0.00474726076265111	0.0372490975248897
245	chr13	32854742	32855142	401	*	6.81240141439944	7.27311927339816	6.33411588982554	0.519271762238039	0.0047621097990688	0.0372490975248897
246	chr17	11153419	11153819	401	*	5.59976290514516	6.18636534608054	4.91873440177829	0.517554899492507	0.00481387147079862	0.0372490975248897
247	chr5	119496181	119496581	401	*	5.71074599862406	6.19978054448952	5.19074427536072	0.521108309952058	0.00481616306445864	0.0372490975248897
248	chr3	52024238	52024638	401	*	6.34872396389511	6.86425989045562	5.78777510851525	0.523728046386511	0.00482193355077306	0.0372490975248897
249	chr19	61069504	61069904	401	*	5.59553278124505	6.11608369127724	5.0266161198922	0.522940708953114	0.00484631409361918	0.0372490975248897
250	chr18	60690760	60691160	401	*	7.04475728234442	7.50460743900317	6.56771851516199	0.518489351305637	0.00486148359694944	0.0372490975248897
251	chr9	111626489	111626889	401	*	6.88145741115869	7.30510837500038	6.45485470829214	0.507519529751236	0.00486966915153624	0.0372490975248897
252	chr16	35882007	35882407	401	*	6.13151586408394	6.63176210120298	5.59442418449542	0.52294140631187	0.0048787799252974	0.0372490975248897
253	chr7	132985429	132985829	401	*	5.6780452054442	6.20086293597171	5.10550338079152	0.522415772148046	0.00492282848835872	0.0373305119831629
254	chr2	172939790	172940546	757	*	5.5720947274169	6.04474326482456	5.07647925013216	0.520682379960178	0.00492824846347369	0.0373305119831629
255	chr2	52980736	52981136	401	*	7.07939090716501	7.58011302016391	6.54156639171868	0.521376714856984	0.00499338631998249	0.0376755893319463
256	chr3	96995824	96996224	401	*	6.21067311866889	6.73260757417722	5.63954561329193	0.520786692497331	0.00504321662210586	0.0379016571248156
257	chr11	19236643	19237043	401	*	5.96754858550311	6.44554134758781	5.46405517444606	0.518536928973831	0.00506274733943742	0.0379016571248156
258	chr19	47925786	47926186	401	*	7.02109316284935	7.50201116259394	6.51325691946731	0.518502003298376	0.00515523883863995	0.038348340888629
259	chr8	105193351	105193751	401	*	6.1395289666454	6.68446343787114	5.53082255011843	0.517026424113492	0.00516227665808467	0.038348340888629
260	chr4	30105843	30106243	401	*	6.67186545411775	7.11648641182458	6.21641537802242	0.510918367091667	0.00519389563251129	0.0384348276805835
261	chr15	60256825	60257225	401	*	6.89243421960617	7.34423599948686	6.42687333175943	0.512550274316802	0.00524626865129321	0.0386736432378856
262	chr4	116000111	116000511	401	*	5.12754578225652	5.64585480892321	4.56219988975583	0.516421128810821	0.00538321435432204	0.0395316962508229
263	chr18	24108248	24108648	401	*	5.71384144116529	6.22175787800102	5.1648625297095	0.515415986825081	0.00548637258378028	0.039796329844731
264	chr8	19189071	19189471	401	*	5.54068850971192	6.05534653014575	4.98112712103613	0.514941011894043	0.00549404834164819	0.039796329844731
265	chr12	106398842	106399242	401	*	5.83008882684731	6.34015386784933	5.27775096344469	0.515353401131179	0.00549425165966592	0.039796329844731
266	chr11	20463142	20463542	401	*	6.54570245464384	7.01210512671892	6.05920325985513	0.51244035906031	0.00550198739017591	0.039796329844731
267	chr12	103920825	103921225	401	*	6.36506280383244	6.86795345299567	5.82389101044197	0.51457515852246	0.00554804473942239	0.0399791688338902
268	chr15	4376860	4377260	401	*	6.77150527075336	7.2466167564264	6.27226812384936	0.512369741930081	0.0055810507421954	0.0400669463730745
269	chr1	64951733	64952133	401	*	7.0335076249156	7.48621096687934	6.56666871417185	0.508194082289842	0.00562939314948885	0.0401612683420085
270	chr14	48574648	48575048	401	*	5.65819188095716	6.21490202212627	5.02962051048731	0.510567523472799	0.00563593682554173	0.0401612683420085
271	chr2	129109288	129109688	401	*	5.3219793034156	5.85222156778448	4.73745942802134	0.51176629341954	0.00567846830604617	0.0402939654806077
272	chr14	67235814	67236214	401	*	5.97091623737411	6.4593010495646	5.45189468430904	0.512324411252418	0.00570383590842748	0.0402939654806077
273	chr17	51369034	51369434	401	*	6.63061958695238	7.1099747766047	6.12510622624791	0.511925186770051	0.00571738699387001	0.0402939654806077
274	chr10	91915348	91915748	401	*	7.04532174841416	7.52632605055023	6.53735704704756	0.511226602389156	0.00578821044498133	0.0404107535986486
275	chr14	16249556	16249956	401	*	6.91662507405944	7.32709199023742	6.50765924797939	0.49620531588306	0.00579820459806943	0.0404107535986486
276	chr6	87942990	87943390	401	*	5.2684685619754	5.8275630032211	4.63582151512305	0.509832452420044	0.00580565984112293	0.0404107535986486
277	chr10	108347051	108347451	401	*	6.04510251779146	6.51872985111152	5.54804958770203	0.509071483728567	0.00581797232163496	0.0404107535986486
278	chr19	49077441	49077841	401	*	6.32599573678892	6.7891854526114	5.84414848341871	0.50923929302395	0.00591494030248931	0.0407520817530218
279	chr13	73486441	73486841	401	*	6.61521189386199	7.04565306252772	6.17937694698481	0.497564076838818	0.00592721784313419	0.0407520817530218
280	chr4	134701277	134701677	401	*	7.16369953739147	7.6090115818831	6.70728164725951	0.504970027047556	0.00593065638817365	0.0407520817530218
281	chr6	146753769	146754169	401	*	7.02385788310816	7.48300183282365	6.54783248136624	0.507052079857452	0.00596525564603686	0.0408371113227435
282	chr7	99774407	99774807	401	*	7.17954058436589	7.65221647764786	6.68388496512478	0.508359929136044	0.00598548097349982	0.0408371113227435
283	chr17	15380517	15380917	401	*	6.59653518783038	7.04571379179513	6.13468187056607	0.503485779984633	0.00601221586408322	0.0408745700441559
284	chr1	129686327	129686727	401	*	6.48818323501543	6.94004287924321	6.02254037865742	0.503210494760073	0.00606684340511439	0.0411007278571834
285	chr2	3869498	3869898	401	*	5.96047224665764	6.40985260301306	5.49833435154725	0.503781524499651	0.00609888889447968	0.0411728499402769
286	chr1	109114441	109114841	401	*	6.79200521452289	7.26499686047429	6.2958861244481	0.507222775894378	0.0061231282208033	0.041191953485404
287	chr1	35628528	35628928	401	*	6.06813811006158	6.5386114914241	5.57570845281607	0.506695491226671	0.00617504988446548	0.0413965016645003
288	chr17	69968980	69969380	401	*	5.11892792122786	5.63321225046399	4.55995646373663	0.50703947620451	0.00623091856636508	0.0416259976447445
289	chrX	94552372	94552772	401	*	5.20968516328096	5.75818985199023	4.59500188478666	0.504496252492318	0.00626763671085443	0.0417264118743389
290	chr9	44084655	44085055	401	*	5.71567730209463	6.22954547453771	5.15736235103065	0.506297373333333	0.0063160501339634	0.0417314065196835
291	chr1	5307060	5307460	401	*	5.94297181391839	6.40468131508855	5.46325920881631	0.502554175193533	0.00633246457150895	0.0417314065196835
292	chr10	68309810	68310210	401	*	7.02609872040338	7.51572614566841	6.50520162864853	0.50601035440087	0.00633345670672951	0.0417314065196835
293	chr12	91675236	91675636	401	*	7.29916114169361	7.74068821825576	6.8480302069612	0.499823944666259	0.00642414394262441	0.0421844810430354
294	chr4	6173307	6173707	401	*	6.97259637645032	7.3918629073575	6.55190081516147	0.491583761970944	0.00654394988286258	0.0427882057690969
295	chr17	11841020	11841420	401	*	5.52366041813898	6.00826691700916	5.01031686383664	0.503506250956958	0.00656056169536568	0.0427882057690969
296	chr11	5897168	5897960	793	*	4.8679315895938	5.43386834672862	4.22348624893642	0.498708171175745	0.0066225924456961	0.0430468508970247
297	chrX	164759554	164759954	401	*	5.26565578462036	5.82854656067477	4.62648150181152	0.498770483285163	0.00669676272450278	0.0433823955620988
298	chr14	24171878	24172278	401	*	5.69660988721346	6.16104915322536	5.21295646078351	0.499683553895201	0.00674153395382228	0.0435258769367586
299	chr14	55240218	55240618	401	*	5.57133185926206	6.11493576149145	4.96484284825246	0.499339973796964	0.00677023113566146	0.0435649655686042
300	chr5	31629389	31629789	401	*	5.42084397569025	5.92967171160901	4.87044197953867	0.501321502996867	0.00681208134254776	0.0435893489625538
301	chr11	96511084	96511484	401	*	5.67905869471937	6.16539549152256	5.16311949036516	0.5003002136441	0.00681933162044111	0.0435893489625538
302	chr6	41185889	41186289	401	*	5.43951963055844	5.9607544678989	4.86951077227029	0.499979784957209	0.00687423747676211	0.0436215236227142
303	chr2	84016762	84017162	401	*	6.00949106775929	6.4907879860758	5.50109067542609	0.50022652607442	0.00687923674191893	0.0436215236227142
304	chr16	69352077	69352477	401	*	5.49743207711485	6.00826691700916	4.94388764752081	0.500560522252222	0.00689238211086545	0.0436215236227142
305	chr4	66347904	66348304	401	*	6.36353644107117	6.79681503222735	5.92381307889233	0.492559683789648	0.00691956856262651	0.0436499997196505
306	chr1	70684453	70684853	401	*	6.16667037814013	6.6722311979372	5.62135935797427	0.49977540448206	0.00697561857975153	0.0438597717236665
307	chr19	18338523	18338923	401	*	7.02467809394125	7.47902642996107	6.55550231239076	0.496772591503424	0.00705795028471621	0.0441881217451501
308	chr2	69177021	69177421	401	*	5.26687283440337	5.79243068751606	4.6899290890021	0.498029521486813	0.00707377416710302	0.0441881217451501
309	chr7	3413802	3414202	401	*	6.44534141624958	6.87469944733419	6.01098603505353	0.491255318739961	0.0071161181043316	0.0443087742159676
310	chr6	108528333	108528733	401	*	5.90246617860027	6.3745088956885	5.40773919979745	0.497107252911674	0.00714407124570689	0.044310813422247
311	chr7	28515004	28515404	401	*	5.65938786969918	6.1685056221359	5.10853250038424	0.497775254570714	0.00718791362227974	0.044310813422247
312	chr15	47746989	47747389	401	*	6.17362222077411	6.60340078115226	5.73869270874383	0.487842047511194	0.0071929401710906	0.044310813422247
313	chr1	142789125	142789525	401	*	5.99586822755903	6.47911655488531	5.4845566489225	0.497006770354401	0.00721782122992432	0.044310813422247
314	chr6	47480887	47481287	401	*	5.74449085604842	6.2440417871435	5.2084688257961	0.497395302209577	0.00723159844832929	0.044310813422247
315	chr16	37734943	37735343	401	*	6.58537191464059	7.05228208335288	6.09813560729941	0.495741632220518	0.00731419520440689	0.0446746399151709
316	chr1	40643055	40643455	401	*	5.20773964734101	5.7485779192459	4.60584219747651	0.494742448979847	0.00735314371319622	0.0447704066588276
317	chr10	98692630	98693030	401	*	6.64930271931907	7.12228503730156	6.15319732469371	0.495144626488238	0.00741247550655541	0.0449892835161281
318	chr6	62818866	62819266	401	*	5.70684047144044	6.24960963502011	5.10173978061008	0.491243057656975	0.00744015457565933	0.0450152748539892
319	chr3	86370365	86370765	401	*	5.82122722461316	6.34585761956473	5.24577585230112	0.493665198773868	0.0074860535645251	0.0451509939126843
320	chr8	13957827	13958227	401	*	5.60072666513501	6.10140080287714	5.0629760581078	0.493361113801398	0.00765246154250467	0.0459866866762549
321	chr14	102609054	102609454	401	*	5.40245506068276	5.92455890178891	4.83105650589119	0.492594261319471	0.00767241498080968	0.0459866866762549
322	chr11	34034713	34035113	401	*	5.41515665818191	5.95459131239485	4.81558059307215	0.489146868498885	0.00790030947589564	0.0471903263165901
323	chr9	87393158	87393558	401	*	5.55705205878484	6.06073373880894	5.01465606611959	0.49134097134234	0.00792228451156892	0.0471903263165901
324	chr15	94799596	94799996	401	*	5.87473026054168	6.41050940705883	5.28117187694816	0.486809204687516	0.00805432126116676	0.0478287472422372
325	chr9	70382071	70382471	401	*	5.30756959359025	5.83820377127605	4.72241294766524	0.488374674239326	0.00808017609914106	0.0478346425069151
326	chrX	99427877	99428277	401	*	5.40495274950785	6.00318100546698	4.70269069204871	0.477497294767313	0.00811500012203197	0.0478884474684647
327	chr11	46675724	46676124	401	*	6.11743564606532	6.55406283943238	5.67309992860024	0.487348004907128	0.00813904486600205	0.0478884474684647
328	chr2	172900612	172901012	401	*	5.96318550190823	6.4593010495646	5.43242928191772	0.489290870098244	0.00816984650738666	0.047891450846587
329	chr13	104085111	104085511	401	*	6.13668834547794	6.62385306694137	5.61950439958721	0.489086073812963	0.0081893385283405	0.047891450846587
330	chrX	147266026	147266426	401	*	5.63056207754981	6.11562579046993	5.11653340479118	0.488560232048939	0.00825918757332991	0.0481535663366265
331	chr13	9011600	9012341	742	*	7.52842088189544	7.9097999437066	7.15707356067392	0.469824602895875	0.00841726299862172	0.0487252261630207
332	chr3	71959244	71959644	401	*	6.09288847257675	6.56725368253825	5.59475030871329	0.486994317473561	0.00841893809282848	0.0487252261630207
333	chr4	103619869	103620269	401	*	5.01060672803693	5.64410354688118	4.24083333085828	0.467210122707096	0.00843321222052281	0.0487252261630207
334	chr13	96168766	96169166	401	*	5.90908965313273	6.4287825804837	5.34154124699177	0.485757149716512	0.00847500073782273	0.0488200641304519
335	chr4	152684028	152684428	401	*	5.91127445676273	6.39580151433632	5.39804988702376	0.486440381170882	0.00852395796981375	0.0489555078624527
336	chr19	55892043	55892443	401	*	6.28586223572441	6.79250306838939	5.7388714467489	0.484743739850915	0.00859704588943297	0.0492085585924897
337	chr18	50107453	50107853	401	*	6.4610608974305	6.90404587664346	6.00789745608283	0.4826680204333	0.00861917060585708	0.0492085585924897
338	chr5	40172719	40173119	401	*	6.80265878144624	7.26042437084234	6.32860777175753	0.483799339663647	0.00866822964834385	0.0493189680317082
339	chr7	34648777	34649177	401	*	6.87660117611144	7.29401527397266	6.45838877635862	0.478184284720776	0.00870114743232229	0.0493189680317082
340	chr11	91132963	91133363	401	*	5.57372171781823	6.10546357218036	4.98676288950527	0.483699557922033	0.0087370943649417	0.0493189680317082
341	chr15	44427865	44428265	401	*	5.68043463981149	6.21403632021716	5.09044169248406	0.477629325666266	0.0087410437104015	0.0493189680317082
342	chr4	153715585	153715985	401	*	6.0671714630431	6.5610137992545	5.53988226228415	0.484426850293342	0.00878231047580854	0.049356359076874
343	chr15	53346127	53346527	401	*	6.49615254441521	6.94465081358647	6.03525815325988	0.481907661150916	0.00884358290969418	0.049356359076874
344	chr4	26258950	26259350	401	*	5.6863107114387	6.1728242319032	5.17010596236363	0.483933892878662	0.00884931830923267	0.049356359076874
345	chr1	154168555	154168955	401	*	5.15713675475031	5.67426342304279	4.59366828669758	0.483119934403513	0.0088502826827035	0.049356359076874
346	chr14	89250862	89251262	401	*	5.90584445412803	6.38505020282203	5.40055288753219	0.483538147052274	0.00890124569694348	0.0493820383978172
347	chr18	73483799	73484199	401	*	5.14256401372513	5.65047116421627	4.59359959197895	0.483356548885363	0.00890958628267647	0.0493820383978172
348	chr2	86063772	86064172	401	*	6.31440619708358	6.75995981963189	5.85764973277874	0.480248699713202	0.00894217515632959	0.0493820383978172
349	chr15	90207807	90208207	401	*	5.68497636829009	6.16049291564579	5.18514212914468	0.482781648524443	0.00898005995357078	0.0493820383978172
350	chr6	85908683	85909083	401	*	6.59138216456048	7.00280216618819	6.18115392856493	0.472389424485016	0.00898321904326196	0.0493820383978172
