seqnames	start	end	width	strand	Conc	Conc_mDMSOw1	Conc_mTBTw1	Fold	p.value	FDR
200	chr15	63635540	63635940	401	*	5.87495471302767	6.4935669983406	4.76902326716252	1.21834753370369	0.000122860979019092	0.0111825959775055
201	chr1	132436324	132436724	401	*	5.45396713601433	6.05450677063303	4.40620043166899	1.18182336108596	0.000123209552613749	0.0111825959775055
202	chr8	75861546	75861946	401	*	6.34291890287621	6.84261197544006	5.57210631909068	1.02883196483815	0.000124060780725598	0.0111825959775055
203	chr19	47925786	47926186	401	*	6.45798531633686	7.02751622502778	5.50331376928569	1.13948674264084	0.000124065056364397	0.0111825959775055
204	chr4	132279400	132279800	401	*	5.91872852561108	6.50427275483112	4.91698193138936	1.16830001721211	0.000124689551157429	0.0111825959775055
205	chr5	66422830	66423230	401	*	6.00216410880071	6.55074733586546	5.10610179836878	1.10517425894131	0.000125153552412868	0.0111825959775055
206	chr5	33233430	33233830	401	*	5.83449226620782	6.36248512416002	4.99303163597862	1.05292401981993	0.000125633440846757	0.0111825959775055
207	chr5	22615810	22616210	401	*	6.48273364300653	7.06326660593712	5.49594123569791	1.15074110533435	0.000127333863480303	0.011279196718719
208	chr5	32284624	32285024	401	*	4.78566353927793	5.43822246204207	3.56150157494857	1.26230722920963	0.000129090621726741	0.0113720340363019
209	chr6	141190744	141191144	401	*	4.04002296675998	4.77458762564637	2.46700557107547	1.34138823099057	0.00012962233385619	0.0113720340363019
210	chr14	31662198	31662598	401	*	5.37120119691913	6.00859247839821	4.20141142430466	1.21267757035026	0.000132430058252912	0.0114927437943113
211	chr11	33744488	33744888	401	*	6.23684689306264	6.81660899377841	5.25233655677205	1.14332509581031	0.00013271609938952	0.0114927437943113
212	chr5	104072152	104072552	401	*	4.94445462888246	5.61762818011269	3.6419553116223	1.2786840120976	0.000134191960234366	0.0114927437943113
213	chr7	129255528	129255928	401	*	3.83972265774313	4.60295454097628	2.11573764027037	1.3389533597646	0.000134269137852068	0.0114927437943113
214	chr1	21387442	21387842	401	*	5.28495070298186	5.92002257880704	4.12324863845526	1.22560646025173	0.000134703092137134	0.0114927437943113
215	chr4	55125032	55125432	401	*	6.62578301772799	7.14800598863209	5.79912423478268	1.05658278723816	0.000134767726020018	0.0114927437943113
216	chr12	4252239	4252639	401	*	4.19433234034898	4.92215744508211	2.6542232834951	1.3195771448325	0.000135385725325656	0.0114927437943113
217	chr7	109523486	109524744	1259	*	4.02031087133537	1.85224594771652	4.85015319145017	-1.36024381851842	0.000137346353714927	0.0115572344188851
218	chr8	10485691	10486091	401	*	6.13792063552614	6.71713824685747	5.15501930717978	1.15251201438382	0.000137647230119991	0.0115572344188851
219	chr13	93619188	93619588	401	*	5.72392601479583	6.35151673988606	4.58791917738426	1.22123244064054	0.000138587823956556	0.0115572344188851
220	chr4	65252186	65252586	401	*	3.667344102875	1.2100507719901	4.52962657593717	-1.29468844098047	0.000138666643333046	0.0115572344188851
221	chr8	124948695	124949095	401	*	6.70498793641343	7.20827468906336	5.92546871316246	1.01961996210467	0.000139672480685537	0.0115883918816743
222	chr4	153715585	153715985	401	*	5.92664791423501	6.49962217689595	4.96202626624597	1.1382947859769	0.000141102428452332	0.0116088075415191
223	chrX	145514853	145515253	401	*	4.48517761256926	5.13843364914155	3.25845267775818	1.22551691076636	0.00014136297550833	0.0116088075415191
224	chr17	56080917	56081560	644	*	3.82059241276771	0.946662784521027	4.71867331597272	-1.31001550509111	0.000141817893177371	0.0116088075415191
225	chr2	155158720	155159120	401	*	6.13560195983838	6.76556698651023	4.991504045605	1.22681909018152	0.00014312546574991	0.0116425337505483
226	chr9	83664179	83664579	401	*	4.08178057936363	4.87813868055005	2.15649708741981	1.35102675262452	0.000143536783010238	0.0116425337505483
227	chr7	66246435	66246835	401	*	3.99785921812769	4.82718456658318	1.83391743552114	1.3556094454531	0.000144232731370839	0.0116425337505483
228	chr12	84433469	84433869	401	*	4.740751214883	5.42380386111978	3.39872639917177	1.2686962972677	0.000144769725955771	0.0116425337505483
229	chr4	18085337	18085737	401	*	6.42674562399427	6.95811609040208	5.57652138972615	1.06538663016592	0.000145601981612978	0.0116583315932557
230	chr5	54697904	54698304	401	*	6.08964827656408	6.72070642699286	4.94180543339992	1.21884244418745	0.000147456097485738	0.01175545653695
231	chr18	42403624	42404024	401	*	3.90366802520952	4.63330258065556	2.35481212775262	1.31894929626286	0.000148903490816623	0.011783613779736
232	chr5	92809094	92809494	401	*	4.4393879349967	2.65863503956883	5.21251375953856	-1.34767853332148	0.000149094589708702	0.011783613779736
233	chr2	27476401	27476801	401	*	6.14604829666203	6.66823079084778	5.31949260870497	1.04695856870935	0.000149961967209101	0.0118012988444038
234	chr3	89613968	89614368	401	*	5.59773851402107	6.18349618884856	4.59535035864573	1.15246062249989	0.000152361305464307	0.0118666433274754
235	chr3	77737048	77737448	401	*	6.67100392268903	7.19788225118892	5.83241895210398	1.05994661330121	0.000153262493487789	0.0118666433274754
236	chr6	118700882	118701282	401	*	6.12415770730852	6.65711571757806	5.26978880419689	1.07492287689683	0.000153290612545178	0.0118666433274754
237	chr16	81049527	81049927	401	*	5.91458931197628	6.43992427204083	5.07997337895227	1.04587614584019	0.00015359848199999	0.0118666433274754
238	chr9	27747032	27747432	401	*	6.19485162248744	6.70647271757573	5.39485057476292	1.04123102099482	0.000154134296532603	0.0118666433274754
239	chr14	114927317	114927717	401	*	6.83565645770151	7.35787459285224	6.00900999205368	1.0531092106326	0.000154675379323005	0.0118666433274754
240	chr18	64988472	64988872	401	*	5.74066015459109	6.31890655092698	4.76062289016779	1.13517002638866	0.000155902771345276	0.0118777370670361
241	chr4	92459903	92460303	401	*	6.93479821858749	7.47515553425764	6.06089179160162	1.08598834998487	0.000156115545001947	0.0118777370670361
242	chr15	39081206	39081606	401	*	4.12939194114644	4.87896823350978	2.47966750831074	1.34254003047093	0.0001576359723661	0.0119234540924735
243	chr11	30888110	30888510	401	*	7.09035412418717	7.61887683547454	6.24752359612984	1.06703224090365	0.000158789166142327	0.0119234540924735
244	chr17	5841302	5842020	719	*	6.05521673053574	6.54711498767772	5.30303727852133	0.972464199591797	0.000159686221491158	0.0119234540924735
245	chr4	68261409	68261809	401	*	5.63231087989516	6.21559592097166	4.63733158792263	1.15045081090782	0.000160674584464445	0.0119234540924735
246	chr6	28980249	28980649	401	*	4.36868830255616	5.07807448744959	2.91422858605567	1.28432182807595	0.000161161818395684	0.0119234540924735
247	chr17	67290373	67290773	401	*	5.7067165521316	6.34865885954845	4.5208861164475	1.24309050724967	0.000161533879341801	0.0119234540924735
248	chr17	56325579	56325979	401	*	4.91437525691715	3.06489855528324	5.69888510040132	-1.33812422875433	0.000162784131414371	0.0119234540924735
249	chr7	43308707	43309107	401	*	5.83154882372001	6.39001338953517	4.9082419514151	1.11081782417418	0.000163029778305296	0.0119234540924735
250	chr8	92189407	92189807	401	*	5.92707246586108	6.46524397855552	5.05897559761863	1.08299548433409	0.000163178723773462	0.0119234540924735
251	chr2	29195911	29196311	401	*	5.42849933078009	6.09014041641748	4.170484796711	1.25258024211565	0.00016321918505731	0.0119234540924735
252	chr10	23901926	23902326	401	*	5.36624097272598	5.93639123374451	4.40978651335769	1.12918059129848	0.000163920033464363	0.0119271338635022
253	chr16	89700872	89701272	401	*	4.23283844546804	4.89913737430005	2.95706442599546	1.25712845717792	0.000165008947494066	0.0119589093330087
254	chr3	96635265	96636050	786	*	6.76973098737537	7.25748184524252	6.02732805135899	0.979009509989319	0.000171607048529646	0.0123268692984353
255	chr12	82455782	82456182	401	*	6.36199889742626	6.88014337789986	5.54567683623964	1.0437719358045	0.00017188484343748	0.0123268692984353
256	chr2	69177021	69177421	401	*	5.35980083877951	5.93906597111809	4.37675917783382	1.13906390528286	0.000172557451124468	0.0123268692984353
257	chr15	85612174	85612574	401	*	4.46545201277309	5.1019871997542	3.29865421644394	1.20905308460965	0.000172775164141464	0.0123268692984353
258	chr14	96212681	96213081	401	*	6.66430560713503	7.17901390230244	5.85661282385506	1.02876867937612	0.000174174452833388	0.0123663802666299
259	chr5	38170287	38170687	401	*	5.8623537968073	6.41839660329064	4.94578923822899	1.09364183034843	0.000174677818993082	0.0123663802666299
260	chr9	64270924	64271324	401	*	5.69166302988409	6.3187537071902	4.55735278138352	1.20599489319717	0.000176765730478614	0.0124452466907994
261	chr19	8802209	8802927	719	*	4.72146835425423	3.39930670573322	5.39959864186805	-1.29847293648713	0.000177602998427167	0.0124452466907994
262	chr4	20792281	20792681	401	*	6.42629141957266	7.03272056377246	5.35990577491816	1.18621692301785	0.000177828023177872	0.0124452466907994
263	chr14	23856617	23857017	401	*	6.57838843137482	7.1029729119516	5.7456970172632	1.05562485257683	0.000179313869842964	0.0124605774329563
264	chr2	52980736	52981136	401	*	6.63137451833057	7.20362054214722	5.66886494267272	1.13145695417558	0.000179420609242445	0.0124605774329563
265	chr16	30461140	30461540	401	*	6.65743579225471	7.18007459442378	5.82971728452156	1.04915758492679	0.000180085788598027	0.0124605774329563
266	chr4	39948524	39948924	401	*	4.95150813450316	5.53705211368589	3.94976229160469	1.14178287508011	0.000183229491802857	0.01263043594623
267	chr15	44647226	44647626	401	*	5.67939789365166	6.21377201114485	4.82131795800389	1.05514445935562	0.000184549515664385	0.0126665983869701
268	chr7	113513083	113513483	401	*	6.87921095267938	7.39249479372821	6.07507432787877	1.02808813851177	0.000185135709408158	0.0126665983869701
269	chr14	36607993	36608393	401	*	5.66177554488313	6.24526625015388	4.66618194372519	1.13292647003374	0.00018627837612646	0.0126973989020624
270	chr7	25718896	25719296	401	*	2.27279305107537	0	3.27279305107537	-1.13118173721858	0.000187813558787389	0.0127546274589836
271	chr7	118964902	118965493	592	*	3.82927218921378	4.55034426922902	2.32125238839459	1.29725394480677	0.000189038196389735	0.0127730635090965
272	chr19	13791840	13792240	401	*	5.82774312781736	6.39148234738937	4.88960162672012	1.10148401461262	0.000189478254497941	0.0127730635090965
273	chrX	136679033	136679433	401	*	5.62152867139688	6.2224443593383	4.57258253427262	1.16024010138512	0.000190927197418665	0.0128235937431086
274	chr8	98391591	98391991	401	*	5.69442535641869	6.29318325894155	4.65222954909111	1.16776477587803	0.00019346443405657	0.0129465834410996
275	chr9	40805331	40805731	401	*	3.37091736099343	0	4.34344480004125	-1.11496093988208	0.000195702569911004	0.0130078402976828
276	chr2	84986020	84986420	401	*	6.68070790777343	7.19195416061774	5.88163687457136	1.02964105580928	0.000195798643224283	0.0130078402976828
277	chr3	87300602	87301002	401	*	6.6449287426562	7.19919242167144	5.73329020944601	1.10271329766466	0.000198453337336981	0.0131366079184508
278	chr11	22972996	22973396	401	*	4.46172932534892	5.20911591959051	2.82350189358232	1.30786306830486	0.000201017328881001	0.013258466699144
279	chr12	94998758	94999158	401	*	5.07236551342913	5.75439654072935	3.73449137859849	1.25667394788099	0.000201899987764461	0.0132689540345848
280	chr14	60697534	60697934	401	*	4.05701703925544	4.82262045920631	2.31966223299941	1.31548241711526	0.000203837089917429	0.0133409773900498
281	chr14	102609054	102609454	401	*	5.02079416544679	5.62203792254863	3.9708180509038	1.16093782064061	0.00020445106056959	0.0133409773900498
282	chr17	47163826	47164226	401	*	4.50676217739738	5.2398341902709	2.94111150438663	1.2916219133197	0.000205954962633357	0.0133753298845363
283	chr12	89815772	89816172	401	*	5.1816816460938	5.76836139762166	4.17651759516521	1.12769666715011	0.000206436428737117	0.0133753298845363
284	chr13	38832315	38832715	401	*	6.16903855113792	6.72875338012142	5.24223405078392	1.09913907506861	0.000207315236262231	0.0133849724369869
285	chr18	60968263	60968663	401	*	5.16312127987996	5.76188334368081	4.12091249461732	1.15444525646293	0.000208281703309588	0.0134001870592442
286	chr2	178169454	178169854	401	*	6.16385871424486	6.74180845542897	5.18469475475994	1.126120878372	0.000214323897284895	0.013740709722433
287	chr13	56890149	56890549	401	*	5.57871336190019	6.16923594227192	4.56190338530309	1.14058673444267	0.000215793575295556	0.0137867282112171
288	chr19	24542351	24542751	401	*	5.6723512658008	6.22323422887212	4.770010533856	1.08515182977516	0.000219137099110328	0.0139517286433576
289	chr2	52750937	52751337	401	*	6.08107368100456	6.63997505313954	5.15654614501129	1.09699317180478	0.000220860127933104	0.0140127726843647
290	chr4	139238459	139238859	401	*	6.72593742881979	7.26087858115808	5.86636782433197	1.05821896287931	0.0002226006217619	0.0140745000021593
291	chr10	109856318	109856718	401	*	5.82620360726861	6.39783582152076	4.86547100633246	1.11799412459361	0.000227475467249787	0.0143332995446464
292	chr1	36013838	36014238	401	*	2.287647425401	0	3.287647425401	-1.10669435128915	0.000228816911952091	0.0143684482792929
293	chr17	31265016	31265416	401	*	2.35589109182179	0	3.35589109182179	-1.09759992847594	0.000230760697819644	0.0144017999510926
294	chr7	42692632	42693032	401	*	3.7235397785001	1.43720844843767	4.56752672263052	-1.30923500568444	0.000230918912828383	0.0144017999510926
295	chr2	73584633	73585033	401	*	4.866713376801	5.52816670109534	3.60940898433147	1.22547924662267	0.000233412546728629	0.0145079744298852
296	chr13	63954125	63954525	401	*	4.88525023685028	5.49993702031895	3.79221616133548	1.17386374526624	0.000235587704843297	0.0145937032297523
297	chr9	110720415	110720815	401	*	5.5131925410579	6.10189838047465	4.50190389304346	1.14236997901796	0.000238297494812635	0.0147118614979275
298	chr4	58678550	58678950	401	*	5.19544206039588	5.81526211491277	4.08551202474416	1.1798735324691	0.000242638310061387	0.0148456740663329
299	chr18	65270644	65271208	565	*	5.89156918329154	6.50614481286618	4.79889812607246	1.18857942258745	0.00024328529454108	0.0148456740663329
300	chr15	76857140	76857540	401	*	6.06637538571545	6.63814645025553	5.10524107174817	1.11262523702009	0.000243334794289363	0.0148456740663329
301	chr3	96995824	96996224	401	*	6.35374360582932	6.91278161914153	5.4288339353126	1.10709963102689	0.000243874488404686	0.0148456740663329
302	chr2	86063772	86064172	401	*	6.13140786201449	6.65721668293214	5.29557492687617	1.03450782868812	0.000246253010658912	0.0148456740663329
303	chr2	162799518	162799918	401	*	4.97046103607039	5.58425128095464	3.88035157741527	1.14830313321092	0.00024679602324232	0.0148456740663329
304	chr8	102429361	102429761	401	*	3.86969377560981	4.57392043384282	2.43813035530971	1.26283576087236	0.000246910911959405	0.0148456740663329
305	chr18	20801414	20801814	401	*	4.75692095948936	5.38041520989029	3.63473728266026	1.18882012455659	0.000246942113341598	0.0148456740663329
306	chr13	103624448	103624848	401	*	4.69566903840701	5.3624109782246	3.41819144974847	1.23482088595634	0.000248085282077262	0.0148656592554532
307	chr8	65913591	65913991	401	*	5.49060357414717	6.05970628099925	4.53716294603115	1.0852036668559	0.000249960970924643	0.0149211306288269
308	chr14	68054548	68054948	401	*	5.93418525237136	6.57316346137045	4.75882811883665	1.21291978205663	0.000250638538049667	0.0149211306288269
309	chr14	101548861	101549261	401	*	5.72351455342692	6.31234850436495	4.7118374758569	1.14296899714888	0.000252641391249568	0.0149916911001686
310	chr4	88440339	88440739	401	*	6.71649384622394	7.20724814591884	5.96702043938061	0.993549870021795	0.000256677164191142	0.0151781133631673
311	chr19	18338523	18338923	401	*	6.53503921429048	7.07109379496746	5.67253830778863	1.06032055360933	0.000257438550171522	0.0151781133631673
312	chr4	116502801	116503201	401	*	5.53661065610071	6.09127458483763	4.62386591102885	1.08882327508762	0.000260878951570715	0.0152464492411115
313	chr13	96168766	96169166	401	*	5.75844737131581	6.34258610084057	4.76091586644565	1.1359799527308	0.000262854883718499	0.0152464492411115
314	chr19	49077441	49077841	401	*	5.99136322944996	6.53261624792429	5.11506682258873	1.06379016643008	0.000263483661514122	0.0152464492411115
315	chr3	158964213	158964613	401	*	6.35575372985993	6.90320140856777	5.46277781605344	1.07070172678869	0.000266182108997683	0.0152464492411115
316	chr10	94167560	94167960	401	*	4.15411572331907	4.802219474809	2.94619787232288	1.20273145926157	0.00026638090398972	0.0152464492411115
317	chr12	108223497	108223897	401	*	5.04311173726119	5.7056739415183	3.78160697872264	1.22134690746894	0.000266602677641666	0.0152464492411115
318	chr10	11827634	11828034	401	*	5.9357783248879	6.49181411680405	5.01923323316854	1.08643289165383	0.00027058047855689	0.0152464492411115
319	chr3	10562424	10562824	401	*	5.95013302605653	6.50839447594993	5.02739328774736	1.08955297200341	0.000270683346915651	0.0152464492411115
320	chr1	161475105	161475505	401	*	5.58049083657995	6.14199851318552	4.64865065894764	1.10719813653525	0.000271203471402384	0.0152464492411115
321	chr8	48637460	48637860	401	*	5.80381137770052	6.37785914728422	4.83606869494471	1.10044543408767	0.000272917658899064	0.0152464492411115
322	chr19	28471172	28471572	401	*	5.54770193536941	6.16015145279545	4.46195168227846	1.18181110199656	0.000273832934033465	0.0152464492411115
323	chr13	23581494	23582176	683	*	3.28255777292345	0.852245947716515	4.14210968004749	-1.28538983237907	0.000274378142967023	0.0152464492411115
324	chr1	109114441	109114841	401	*	6.29817726767199	6.83990462008787	5.42061300077135	1.07293819546888	0.000275165162755874	0.0152464492411115
325	chr2	172900612	172901012	401	*	6.26532417975307	6.8085378489291	5.38377715608769	1.07281290811127	0.000275390175491544	0.0152464492411115
326	chr6	31733053	31733453	401	*	6.85182672132067	7.37273801508674	6.02850359426907	1.03831105550764	0.00027573533644152	0.0152464492411115
327	chr5	123335283	123335683	401	*	4.91861019326957	5.54886714813205	3.77351339177621	1.18963871200706	0.000276416037637317	0.0152464492411115
328	chr10	3740390	3740790	401	*	5.96361647137883	6.55460878426874	4.94537433264891	1.12703611781146	0.000276762569876089	0.0152464492411115
329	chr4	45507012	45507412	401	*	6.06845112551229	6.64372723420744	5.09712609753592	1.11411090489655	0.000277587298724003	0.0152464492411115
330	chr13	73593264	73593664	401	*	6.49344983748832	7.02778135011357	5.63548174422416	1.05241573381334	0.000277882815404933	0.0152464492411115
331	chr1	80192566	80192966	401	*	4.85627071961309	5.57221084033092	3.37207105790193	1.27202923217571	0.000278100028181401	0.0152464492411115
332	chr17	33951246	33951646	401	*	3.88756941757631	1.74940127092743	4.71362520372635	-1.28395385148083	0.000278223063597915	0.0152464492411115
333	chr8	92059740	92060140	401	*	5.95534743952893	6.560348970574	4.89350413071812	1.16870524940601	0.000278237772540217	0.0152464492411115
334	chr15	61535752	61536152	401	*	6.61383202426187	7.14490177801742	5.76439102121944	1.04800387979986	0.000278512713653298	0.0152464492411115
335	chr16	84370849	84371249	401	*	5.89585698178558	6.43288271616876	5.03079261207908	1.05153714746658	0.000279149429286603	0.0152464492411115
336	chr11	76709800	76710200	401	*	4.41663081169867	5.11776218557979	2.99859229987486	1.23111625990171	0.00027938519551775	0.0152464492411115
337	chr11	87583372	87583772	401	*	5.76092391495364	6.291246907904	4.91342537093702	1.05041082466827	0.000281684683257335	0.0153263215199006
338	chr9	51747388	51747788	401	*	6.88954913397615	7.38514929521386	6.12856300543832	0.994848044982984	0.000289504153790573	0.0156741096543366
339	chr2	150809240	150809640	401	*	5.48585050426956	6.04705702021073	4.55485788153974	1.07221536585033	0.000290926739859158	0.0156741096543366
340	chr10	18469233	18470010	778	*	3.93575579171891	2.04221250665141	4.72724047732221	-1.29046935602837	0.000291117473414768	0.0156741096543366
341	chr1	104644908	104645308	401	*	5.70029950614854	6.2647037936621	4.76027278960432	1.09554073358803	0.000291496040146639	0.0156741096543366
342	chr7	37501747	37502147	401	*	4.87511548500331	5.53285808958911	3.63175558886604	1.21792778487452	0.000295101657428883	0.0158215906158362
343	chr4	6173307	6173707	401	*	6.56913991502966	7.05212983855602	5.83784447260407	0.962847846891995	0.000296396214851503	0.0158327222909374
344	chr9	92265816	92266216	401	*	5.91440218875575	6.48527186503839	4.95587303571261	1.09244296270565	0.000298104611390145	0.0158327222909374
345	chr6	17828158	17828558	401	*	6.04274626745659	6.58945244708887	5.15178086751372	1.06674675757663	0.000299770828037294	0.0158327222909374
346	chr8	3579445	3579845	401	*	3.68912550472997	1.89859131982685	4.46391046098577	-1.28832733318589	0.000301018681503352	0.0158327222909374
347	chr9	64953424	64953824	401	*	5.22425397110337	5.76673378705261	4.34467527858616	1.06529547406463	0.000301374343815534	0.0158327222909374
348	chr2	66768939	66769339	401	*	6.08543120856889	6.67309892380491	5.07728499572856	1.12803247304782	0.000301900954791886	0.0158327222909374
349	chr11	53771151	53771551	401	*	6.91782803946479	7.42204695349317	6.13603823936501	1.00730612357406	0.000302347433712992	0.0158327222909374
350	chrX	91884779	91885179	401	*	5.83914595574333	6.37242385471134	4.98393990884705	1.05664337166221	0.000302990803331453	0.0158327222909374
351	chr17	29301693	29302093	401	*	5.2349789957509	5.80657351775695	4.27435541770939	1.08712246846524	0.000303080580503874	0.0158327222909374
352	chr15	99973073	99973473	401	*	4.84960050620325	5.46702942189732	3.74757291807478	1.13958430343549	0.0003052029029435	0.0158982966715114
353	chr5	115908345	115908745	401	*	5.44325724513594	6.06022478547094	4.34274798076466	1.1680664926635	0.000307176724416265	0.0159557858892256
354	chr11	117146816	117147216	401	*	5.11828497271996	5.76135817045522	3.92843283102223	1.20568887479435	0.000308327410809903	0.0159703147022892
355	chr17	81079781	81080181	401	*	3.09902335786523	0	4.06578711880387	-1.0944881646387	0.000310045556836034	0.0160140713525226
356	chr6	91729983	91730383	401	*	6.24111282269226	6.76905184437011	5.3997912813837	1.03749160571249	0.000315259204438029	0.016196794007101
357	chr17	25243836	25244236	401	*	4.83373129996302	5.51962523468377	3.48008396413456	1.2214202830799	0.000316059796631995	0.016196794007101
358	chr1	125771230	125771630	401	*	4.80262638419184	5.4713736199308	3.51740571712672	1.22258652577824	0.000316683703961819	0.016196794007101
359	chr5	92925060	92925460	401	*	3.57355397028203	0.751214613413291	4.46778499445845	-1.24003934439608	0.000317116549331875	0.016196794007101
360	chr14	34359867	34360267	401	*	3.48891337635345	0.751214613413291	4.37649807688525	-1.24858909872334	0.000319250660015171	0.0162447266111368
361	chr8	105193351	105193751	401	*	5.81747861516334	6.42545177860791	4.74615901784288	1.14622327333	0.000319826914628074	0.0162447266111368
362	chr1	106283499	106283899	401	*	5.54558573376996	6.18243227733658	4.37770069630252	1.18523471787178	0.000321382953652201	0.0162786680612341
363	chr5	123068023	123068423	401	*	5.27517942082748	5.87314313109936	4.23545767200278	1.11276020230909	0.000323289686072871	0.0163301368700611
364	chrX	99825683	99826083	401	*	5.08494377930729	5.72697638605598	3.89879274562732	1.19006651825064	0.000326525773634444	0.0164482873224208
365	chr4	50539076	50539476	401	*	4.63626060920586	5.32627231679511	3.26555992445915	1.21968468650847	0.000327582378372098	0.0164563027118652
366	chr12	18513385	18513785	401	*	5.77807919463624	6.28456162154136	4.99075482722945	1.0022090686758	0.00033005951429252	0.0165253972810549
367	chr2	166896427	166896827	401	*	4.21358521694555	4.85482122617988	3.03025927060286	1.1825209381636	0.000330760296801218	0.0165253972810549
368	chr19	32806668	32807068	401	*	5.49753655321607	6.04405119243983	4.60708987659148	1.06133325227507	0.000335071945203129	0.0166879143073913
369	chr7	91755104	91755504	401	*	6.27573640013174	6.81854927729339	5.39526483224854	1.06758220393706	0.000336534257679408	0.0166879143073913
370	chr1	170992171	170992571	401	*	6.35681128360807	6.90183099646684	5.4704043625207	1.0645308540376	0.00033674347151695	0.0166879143073913
371	chr14	63050145	63050545	401	*	3.69370967128094	4.43307126422045	2.09670712232252	1.26204514887844	0.000339811446624249	0.0167945624940761
372	chr10	98692630	98693030	401	*	6.41312756639459	6.95343288655139	5.53935971061432	1.05598977818524	0.000341134544305002	0.0168146317321949
373	chr8	119216837	119217237	401	*	6.17211906822746	6.75217892089491	5.18672783532402	1.10926704607108	0.00034533939054364	0.0169762548659737
374	chr16	37614696	37615096	401	*	4.16740714022245	4.80345879991795	3.00229570929165	1.20761191791328	0.000346858027711285	0.0170053176366688
375	chr1	90537303	90537703	401	*	5.55729825922801	6.22469307487697	4.27730545169959	1.21540333180284	0.000349932518364556	0.0171103004179533
376	chr2	168526824	168527224	401	*	4.24212638044932	4.93486219750783	2.86000510101006	1.24224084815565	0.000355193572094196	0.0172726329578706
377	chr7	117284664	117285064	401	*	3.86741399779226	4.58719889282466	2.36541375227856	1.24283823993005	0.000355526890924497	0.0172726329578706
378	chr12	40448120	40448520	401	*	6.4933765357427	7.02026351175658	5.65476928381592	1.03364121620141	0.000356078493568668	0.0172726329578706
379	chr3	102812041	102812441	401	*	6.64332956698748	7.16712574959078	5.81265581665414	1.04223409403157	0.000358425590459348	0.0173115206535306
380	chr10	68309810	68310210	401	*	6.67102587671103	7.22236265503013	5.76744178031713	1.07562370942587	0.000358768425411302	0.0173115206535306
381	chr5	8817634	8818034	401	*	6.44227747180693	6.92364974805102	5.71472841677966	0.953787927856411	0.00035982386530754	0.0173168776752731
382	chr5	131334120	131334520	401	*	3.58067579284798	4.37149057257262	1.69143321065485	1.26933955548951	0.00036163246624537	0.0173583583797778
383	chrX	78483118	78483518	401	*	4.82310540256229	5.45797828543369	3.66209451071493	1.15936728988934	0.000363578042213003	0.0174048466879927
384	chr5	73139993	73140393	401	*	6.44699825622065	6.93860150273679	5.69551734668053	0.971765116760345	0.00036449940707838	0.0174048466879927
385	chr15	93900242	93900642	401	*	3.74986379512993	4.42574534755824	2.4366640069366	1.22932034436998	0.000369408172196173	0.0175860251716017
386	chr15	35277255	35277655	401	*	6.75236916862335	7.25721586883262	5.96904735000393	0.999939816191832	0.00037021191733411	0.0175860251716017
387	chr18	16882267	16882667	401	*	4.08285315027706	4.76813753120806	2.73170907790049	1.20849266514796	0.00037647283168803	0.0177434617026579
388	chr11	20639860	20640260	401	*	3.27780721740063	0.848862709386264	4.13721924682518	-1.1603143450841	0.00037756423583088	0.0177434617026579
389	chr8	50633678	50634078	401	*	4.68039090461823	5.27995664873309	3.63567275692504	1.12746744071736	0.000377819204342012	0.0177434617026579
390	chr19	11965333	11965733	401	*	5.52486477130703	4.24209266820001	6.19297934421153	-1.20882045472529	0.000377982188546758	0.0177434617026579
391	chr3	145826026	145826426	401	*	6.09318871226536	6.5939490225732	5.31979820458527	0.979708965204558	0.000378364612005849	0.0177434617026579
392	chr14	8899977	8900377	401	*	6.0684259738744	6.61223658057289	5.18527512951895	1.04973642488564	0.000379862965083109	0.0177682839993977
393	chr1	157571008	157571408	401	*	5.32440606319421	5.85796698541639	4.46845878867191	1.02679307559909	0.000388160151223707	0.018110189650987
394	chr7	97134864	97135264	401	*	5.66894994323593	6.21780038473044	4.77216003517245	1.05466583632814	0.000390283226283669	0.0181630285206532
395	chr4	143930883	143931283	401	*	5.54771230079102	6.13114484557556	4.55229245765463	1.1108016330898	0.00039219981134166	0.0181690904843628
396	chr11	43209875	43210275	401	*	6.36411253753787	6.88888215555707	5.53094669108112	1.02331217613664	0.000393087973271675	0.0181690904843628
397	chr11	96769980	96770380	401	*	5.56804508591049	6.14116287815478	4.60300667579484	1.09373103448131	0.000393386175953971	0.0181690904843628
398	chr8	104202099	104202499	401	*	3.54534909614613	4.3163408467177	1.77706441888091	1.26203262314409	0.000395382860552835	0.0182101543611923
399	chr12	84114031	84114780	750	*	4.85317645878419	5.42955451498826	3.87862750328248	1.09730941345731	0.000396261539600553	0.0182101543611923
400	chr6	120790111	120790511	401	*	4.28139069088266	5.00099644035006	2.78022581239216	1.24937633144249	0.00040105325425052	0.0183321947677095
401	chr3	108433448	108433848	401	*	3.73218840910613	1.94507931582456	4.50639388725811	-1.25947079540667	0.000401717139377852	0.0183321947677095
402	chr8	126613529	126613929	401	*	4.81119421513065	5.42766487780342	3.71231778062014	1.13490574084114	0.000402064166874677	0.0183321947677095
403	chr12	103079806	103080206	401	*	5.03302957631843	5.69065229709211	3.7901173563684	1.20015640681297	0.000402916366240562	0.0183321947677095
404	chr17	21516385	21517147	763	*	3.21796026441965	1.28425212576777	4.0155912733136	-1.22501715185592	0.000404211411787223	0.0183455951646795
